Quantidade_Vertices;Tipo_Grafo;Custo_Dijkstra;Tempo_Dijkstra(s);Custo_Duan;Tempo_Duan(s);Custo_BellmanFord;Tempo_BellmanFord(s)
574;regular;201528.0;0.000444;201528.0;0.000125;201528.0;0.001434
574;watts;119195.0;0.000421;119195.0;0.000127;119195.0;0.001786
575;barabasi;42386.0;0.000461;42386.0;0.000152;42386.0;0.001377
575;complete;2102.0;0.00042;2738.0;0.000314;2102.0;0.00083
575;erdos;73015.0;0.000547;73015.0;0.000154;73015.0;0.00141
575;regular;1014207.0;0.000225;1014207.0;5.9e-05;1014207.0;0.003488
575;watts;132110.0;0.00042;132110.0;0.000134;132110.0;0.001556
576;barabasi;44756.0;0.000463;44756.0;0.000152;44756.0;0.00154
576;complete;1932.0;0.000473;2507.0;0.00032;1932.0;0.000802
576;erdos;56037.0;0.000461;56037.0;0.000197;56037.0;0.001652
576;regular;123795.0;0.000515;123795.0;0.000123;123795.0;0.001412
576;watts;125406.0;0.000428;125406.0;0.000134;125406.0;0.002076
577;barabasi;31389.0;0.000463;31389.0;0.000148;31389.0;0.001055
577;complete;2100.0;0.000425;2937.0;0.000314;2100.0;0.00077
577;erdos;62442.0;0.000468;62442.0;0.000148;62442.0;0.001428
577;regular;453955.0;0.000125;453955.0;5.3e-05;453955.0;0.001339
577;watts;113867.0;0.000432;113867.0;0.000128;113867.0;0.001862
578;barabasi;35897.0;0.000467;35897.0;0.000149;35897.0;0.001059
578;complete;2071.0;0.000489;2636.0;0.000388;2071.0;0.000873
578;erdos;63823.0;0.000466;63823.0;0.000144;63823.0;0.001423
578;regular;196139.0;0.000487;196139.0;0.000118;196139.0;0.001442
578;watts;114546.0;0.000435;114546.0;0.00013;114546.0;0.00226
579;barabasi;35846.0;0.000458;35858.0;0.000152;35846.0;0.001063
579;complete;1846.0;0.00044;2442.0;0.000326;1846.0;0.000627
579;erdos;63373.0;0.00047;63373.0;0.000147;63373.0;0.001433
579;regular;4037308.0;0.000486;4037308.0;0.000103;4037308.0;0.012434
579;watts;195597.0;0.000453;195597.0;0.000129;195597.0;0.002254
580;barabasi;38185.0;0.000456;38185.0;0.000149;38185.0;0.001394
580;complete;1960.0;0.000428;2467.0;0.000312;1960.0;0.000775
580;erdos;71246.0;0.000468;71246.0;0.000143;71246.0;0.002209
580;regular;174241.0;0.000515;174241.0;0.000122;174241.0;0.001475
580;watts;149708.0;0.000427;149708.0;0.000129;149708.0;0.002134
581;barabasi;42043.0;0.000467;42043.0;0.000216;42043.0;0.001361
581;complete;2118.0;0.000432;2763.0;0.000318;2118.0;0.000782
581;erdos;81600.0;0.000595;81600.0;0.000181;81600.0;0.001527
581;regular;1614553.0;0.000297;1614553.0;7.7e-05;1614553.0;0.004621
581;watts;95111.0;0.000433;95111.0;0.00013;95111.0;0.001632
582;complete;2103.0;0.000467;2700.0;0.000316;2103.0;0.000818
582;erdos;123309.0;0.000597;123309.0;0.000186;123309.0;0.001518
582;regular;208988.0;0.0005;208988.0;0.000125;208988.0;0.001171
582;watts;163045.0;0.000429;163045.0;0.000145;163045.0;0.001813
582;barabasi;41540.0;0.00046;41540.0;0.000149;41540.0;0.001074
583;barabasi;39630.0;0.000465;39630.0;0.000148;39630.0;0.001272
583;complete;2266.0;0.000416;2779.0;0.000317;2266.0;0.000785
583;erdos;87098.0;0.000476;87098.0;0.000145;87098.0;0.001395
583;regular;3393798.0;0.000484;3393798.0;9.3e-05;3393798.0;0.011055
583;watts;110381.0;0.000464;110381.0;0.00013;110381.0;0.002003
584;barabasi;33353.0;0.000468;33353.0;0.00015;33353.0;0.00108
584;complete;2397.0;0.000426;3026.0;0.000322;2397.0;0.00079
584;erdos;63377.0;0.000551;63377.0;0.000185;63377.0;0.001407
584;regular;141462.0;0.000435;141462.0;0.000116;141462.0;0.001005
584;watts;107468.0;0.000442;107468.0;0.000133;107468.0;0.002147
585;complete;2056.0;0.000526;2671.0;0.000317;2056.0;0.000791
585;erdos;76889.0;0.000483;76889.0;0.000152;76889.0;0.001269
585;regular;865938.0;0.000239;865938.0;6.1e-05;865938.0;0.003233
585;watts;132257.0;0.000549;132257.0;0.000146;132257.0;0.001672
585;barabasi;38409.0;0.000589;38409.0;0.000159;38409.0;0.001247
586;barabasi;35500.0;0.000474;35500.0;0.000153;35500.0;0.001087
586;complete;2099.0;0.000436;2655.0;0.00032;2099.0;0.000795
586;erdos;62147.0;0.000481;62147.0;0.000157;62147.0;0.001615
586;regular;169923.0;0.000533;169923.0;0.000124;169923.0;0.001397
586;watts;102225.0;0.000437;102225.0;0.000137;102225.0;0.001482
587;barabasi;28812.0;0.000479;28812.0;0.000151;28812.0;0.00109
587;complete;2049.0;0.000446;2548.0;0.000326;2049.0;0.000794
587;erdos;49881.0;0.000607;49881.0;0.000165;49881.0;0.001511
587;regular;3296156.0;0.00042;3296156.0;9e-05;3296156.0;0.009569
587;watts;136505.0;0.000527;136505.0;0.000173;136505.0;0.002161
588;barabasi;30504.0;0.000684;30529.0;0.00029;30504.0;0.001251
588;complete;2007.0;0.00049;2583.0;0.000322;2007.0;0.0008
588;erdos;69077.0;0.000621;69077.0;0.000206;69077.0;0.001482
588;regular;209902.0;0.000471;209902.0;0.000124;209902.0;0.001534
588;watts;136170.0;0.000445;136170.0;0.000143;136170.0;0.002015
589;barabasi;43503.0;0.000483;43503.0;0.000155;43503.0;0.001263
589;complete;2098.0;0.000447;2809.0;0.000327;2098.0;0.000801
589;erdos;61064.0;0.000511;61064.0;0.000222;61064.0;0.001523
589;regular;1836958.0;0.000359;1836958.0;7.2e-05;1836958.0;0.005745
589;watts;124465.0;0.000449;124465.0;0.000143;124465.0;0.001691
590;barabasi;41971.0;0.000486;41971.0;0.000154;41971.0;0.001367
590;complete;2145.0;0.000438;2753.0;0.00033;2145.0;0.000805
590;erdos;78063.0;0.000564;78063.0;0.000187;78063.0;0.001446
590;regular;217592.0;0.000512;217592.0;0.000125;217592.0;0.001207
590;watts;102361.0;0.000451;102361.0;0.000133;102361.0;0.00213
591;barabasi;35167.0;0.000481;35167.0;0.000153;35167.0;0.001216
591;complete;2309.0;0.000442;2920.0;0.000331;2309.0;0.000805
591;erdos;73946.0;0.000487;73946.0;0.000156;73946.0;0.001657
591;regular;1627652.0;0.000299;1627652.0;6.7e-05;1627652.0;0.005275
591;watts;124778.0;0.000445;124778.0;0.000134;124778.0;0.001827
592;barabasi;37470.0;0.000481;37470.0;0.000152;37470.0;0.001407
592;complete;2165.0;0.000436;2860.0;0.000329;2165.0;0.000811
592;erdos;83124.0;0.000694;83124.0;0.000154;83124.0;0.001444
592;regular;185562.0;0.000481;185562.0;0.000126;185562.0;0.00137
592;watts;106702.0;0.000447;106702.0;0.000134;106702.0;0.001744
593;barabasi;32696.0;0.00048;32696.0;0.000158;32696.0;0.001282
593;complete;2027.0;0.000464;2629.0;0.00033;2027.0;0.000834
593;erdos;62860.0;0.0005;62860.0;0.000152;62860.0;0.001472
593;regular;1653872.0;0.000275;1653872.0;6.6e-05;1653872.0;0.004668
593;watts;126100.0;0.000448;126100.0;0.000136;126100.0;0.001836
594;barabasi;38301.0;0.000483;38338.0;0.000153;38301.0;0.001458
594;complete;1984.0;0.000466;2512.0;0.000329;1984.0;0.000656
594;erdos;58663.0;0.000497;58663.0;0.000151;58663.0;0.001311
594;regular;202230.0;0.00048;202230.0;0.000144;202230.0;0.00147
594;watts;130090.0;0.00046;130090.0;0.000135;130090.0;0.001784
595;barabasi;30886.0;0.000491;30886.0;0.000155;30886.0;0.000977
595;complete;2025.0;0.000474;2643.0;0.000332;2025.0;0.000816
595;erdos;71012.0;0.000562;71012.0;0.000155;71012.0;0.001637
595;regular;30.0;4e-06;30.0;4e-06;30.0;0.00024
595;watts;125913.0;0.000452;125913.0;0.000134;125913.0;0.001908
596;barabasi;39101.0;0.000486;39101.0;0.000154;39101.0;0.00167
596;complete;2195.0;0.000449;2847.0;0.000329;2195.0;0.00082
596;erdos;66925.0;0.000502;66925.0;0.000155;66925.0;0.001189
596;regular;198165.0;0.000475;198165.0;0.000128;198165.0;0.001502
596;watts;179839.0;0.000519;179839.0;0.000169;179839.0;0.002673
597;watts;124274.0;0.000464;124274.0;0.000147;124274.0;0.002196
597;barabasi;38353.0;0.000484;38353.0;0.000154;38353.0;0.001123
597;complete;2619.0;0.000464;3217.0;0.000336;2619.0;0.000984
597;erdos;59377.0;0.000624;59377.0;0.000189;59377.0;0.001625
597;regular;213961.0;0.000102;213961.0;2.7e-05;213961.0;0.000971
598;barabasi;34701.0;0.000498;34701.0;0.000157;34701.0;0.00128
598;complete;2023.0;0.000471;2695.0;0.000331;2023.0;0.000828
598;erdos;62180.0;0.000504;62180.0;0.000155;62180.0;0.00182
598;regular;202111.0;0.000484;202111.0;0.000132;202111.0;0.001498
598;watts;135378.0;0.000464;135378.0;0.000137;135378.0;0.00176
599;barabasi;38375.0;0.000489;38375.0;0.000155;38375.0;0.001132
599;complete;2268.0;0.000438;2840.0;0.000338;2268.0;0.000825
599;erdos;86283.0;0.000508;86283.0;0.000156;86283.0;0.001519
599;regular;1639260.0;0.000301;1639260.0;6.8e-05;1639260.0;0.005385
599;watts;126489.0;0.000465;126489.0;0.000135;126489.0;0.001863
600;barabasi;32726.0;0.000579;32726.0;0.000202;32726.0;0.001069
600;complete;2011.0;0.000467;2535.0;0.000335;2011.0;0.00083
600;erdos;73464.0;0.000505;73464.0;0.000155;73464.0;0.001686
600;regular;176252.0;0.000491;176252.0;0.000157;176252.0;0.001482
600;watts;103743.0;0.000459;103743.0;0.000136;103743.0;0.001978
601;barabasi;30998.0;0.000502;31039.0;0.000162;30998.0;0.001314
601;complete;2031.0;0.000467;2514.0;0.000339;2031.0;0.000828
601;erdos;58750.0;0.000638;58750.0;0.000181;58750.0;0.001532
601;regular;2811324.0;0.000417;2811324.0;8.9e-05;2811324.0;0.009406
601;watts;96915.0;0.000505;96915.0;0.000177;96915.0;0.001781
602;barabasi;34855.0;0.000582;34855.0;0.000157;34855.0;0.001144
602;complete;2090.0;0.000579;2564.0;0.000424;2090.0;0.000886
602;erdos;65221.0;0.000636;65221.0;0.000157;65221.0;0.001557
602;regular;218643.0;0.000488;218643.0;0.00013;218643.0;0.001656
602;watts;113033.0;0.000462;113033.0;0.000138;113033.0;0.001934
603;barabasi;36065.0;0.00052;36065.0;0.0002;36065.0;0.001526
603;complete;2005.0;0.000476;2581.0;0.000335;2005.0;0.000838
603;erdos;63618.0;0.000527;63618.0;0.000197;63618.0;0.001955
603;regular;3935446.0;0.000456;3935446.0;0.000108;3935446.0;0.013331
603;watts;137646.0;0.000487;137646.0;0.000138;137646.0;0.001767
604;barabasi;30608.0;0.0005;30608.0;0.000166;30608.0;0.001327
604;complete;2083.0;0.000477;2596.0;0.000348;2083.0;0.00084
604;erdos;65663.0;0.000516;65663.0;0.000162;65663.0;0.001543
604;regular;0.0;3e-06;0.0;7e-06;0.0;0.000248
604;watts;157563.0;0.000553;157563.0;0.000159;157563.0;0.002114
605;barabasi;33852.0;0.000523;33852.0;0.000166;33852.0;0.001159
605;complete;2009.0;0.00048;2572.0;0.000347;2009.0;0.000846
605;erdos;60478.0;0.000513;60478.0;0.000205;60478.0;0.001492
605;regular;3852529.0;0.000446;3852529.0;0.000107;3852529.0;0.011657
605;watts;133485.0;0.000543;133485.0;0.000183;133485.0;0.002146
606;barabasi;31960.0;0.00051;31960.0;0.000164;31960.0;0.001243
606;complete;2082.0;0.000481;2650.0;0.000337;2082.0;0.000846
606;erdos;64104.0;0.000516;64104.0;0.000164;64104.0;0.001469
606;regular;154558.0;0.000469;154558.0;0.000125;154558.0;0.001345
606;watts;117516.0;0.000476;117516.0;0.000139;117516.0;0.00197
607;barabasi;43498.0;0.000502;43498.0;0.00016;43498.0;0.001343
607;complete;2117.0;0.000478;2692.0;0.00034;2117.0;0.000852
607;erdos;69132.0;0.00052;69132.0;0.000156;69132.0;0.001666
607;regular;116926.0;7.9e-05;116926.0;2.1e-05;116926.0;0.000618
607;watts;180848.0;0.00047;180848.0;0.00014;180848.0;0.002073
608;barabasi;36982.0;0.000504;36982.0;0.000162;36982.0;0.001429
608;complete;2405.0;0.000461;2948.0;0.000343;2405.0;0.000851
608;erdos;88574.0;0.000522;88574.0;0.000163;88574.0;0.00136
608;regular;189639.0;0.000501;189639.0;0.000132;189639.0;0.001333
608;watts;138123.0;0.000471;138123.0;0.000139;138123.0;0.001805
609;barabasi;36076.0;0.000504;36076.0;0.000163;36076.0;0.001175
609;complete;2197.0;0.000513;2843.0;0.000342;2197.0;0.000856
609;erdos;72878.0;0.000524;72878.0;0.000159;72878.0;0.001465
609;regular;2099667.0;0.000357;2099667.0;7.7e-05;2099667.0;0.006329
609;watts;101877.0;0.000593;101877.0;0.000152;101877.0;0.002159
610;barabasi;33247.0;0.000505;33466.0;0.000162;33247.0;0.001318
610;complete;2037.0;0.000475;2586.0;0.000349;2037.0;0.000859
610;erdos;90739.0;0.00053;90739.0;0.000159;90739.0;0.00137
610;regular;177685.0;0.000512;177685.0;0.000137;177685.0;0.001342
610;watts;168028.0;0.000483;168028.0;0.00014;168028.0;0.002177
611;barabasi;33356.0;0.000505;33356.0;0.000168;33356.0;0.001174
611;complete;2058.0;0.000475;2500.0;0.00035;2058.0;0.000856
611;erdos;64364.0;0.000576;64364.0;0.000201;64364.0;0.001901
611;regular;424029.0;0.000162;424029.0;4.5e-05;424029.0;0.001714
611;watts;135019.0;0.000477;135019.0;0.00014;135019.0;0.00199
612;barabasi;35957.0;0.000518;35957.0;0.000162;35957.0;0.001358
612;complete;2039.0;0.000481;2635.0;0.000351;2039.0;0.000994
612;erdos;84651.0;0.000528;84651.0;0.000162;84651.0;0.001811
612;regular;137264.0;0.000476;137264.0;0.000121;137264.0;0.001291
612;watts;138001.0;0.000476;138001.0;0.000144;138001.0;0.002361
613;barabasi;35258.0;0.000633;35258.0;0.000197;35258.0;0.001363
613;complete;2122.0;0.000492;2679.0;0.000346;2122.0;0.000865
613;erdos;59914.0;0.000529;59914.0;0.000166;59914.0;0.001583
613;regular;3713605.0;0.000563;3713605.0;0.000126;3713605.0;0.013578
613;watts;163716.0;0.000573;163716.0;0.000179;163716.0;0.002117
614;watts;135123.0;0.000604;135123.0;0.000203;135123.0;0.002205
614;barabasi;37133.0;0.000517;37133.0;0.000163;37133.0;0.001377
614;complete;2152.0;0.000489;2633.0;0.000353;2152.0;0.00087
614;erdos;76462.0;0.000528;76462.0;0.000169;76462.0;0.001436
614;regular;225980.0;0.000513;225980.0;0.000134;225980.0;0.001422
615;barabasi;52181.0;0.000518;52181.0;0.000167;52181.0;0.001571
615;complete;2100.0;0.000493;2607.0;0.000347;2100.0;0.00087
615;erdos;73136.0;0.00053;73136.0;0.000162;73136.0;0.001978
615;regular;2979040.0;0.000413;2979040.0;9.2e-05;2979040.0;0.009564
615;watts;120986.0;0.000485;120986.0;0.000143;120986.0;0.001853
616;barabasi;34660.0;0.000538;34660.0;0.000175;34660.0;0.001563
616;complete;2144.0;0.000489;2774.0;0.000348;2144.0;0.000874
616;erdos;84161.0;0.000534;84161.0;0.000163;84161.0;0.001415
616;regular;209115.0;0.000571;209115.0;0.00013;209115.0;0.001233
616;watts;133375.0;0.00049;133375.0;0.00014;133375.0;0.00166
617;barabasi;37345.0;0.000512;37345.0;0.000164;37345.0;0.001197
617;complete;2134.0;0.0005;2640.0;0.000352;2134.0;0.000879
617;erdos;81412.0;0.000531;81412.0;0.000164;81412.0;0.001439
617;regular;409897.0;0.000132;409897.0;3.9e-05;409897.0;0.001603
617;watts;147790.0;0.000487;147790.0;0.000142;147790.0;0.001983
618;barabasi;41661.0;0.00052;41661.0;0.000167;41661.0;0.001386
618;complete;2234.0;0.000478;2715.0;0.000354;2234.0;0.000876
618;erdos;62533.0;0.000538;62533.0;0.000164;62533.0;0.001429
618;regular;114896.0;0.000491;114896.0;0.000145;114896.0;0.001475
618;watts;135541.0;0.00051;135541.0;0.000163;135541.0;0.002245
619;barabasi;34106.0;0.00052;34106.0;0.000164;34106.0;0.001233
619;complete;2353.0;0.000477;3135.0;0.000357;2353.0;0.000886
619;erdos;61852.0;0.000535;61852.0;0.000163;61852.0;0.002017
619;regular;285093.0;0.000131;285093.0;3.7e-05;285093.0;0.001269
619;watts;125363.0;0.000526;125363.0;0.000147;125363.0;0.002286
620;watts;150023.0;0.000566;150023.0;0.00018;150023.0;0.002416
620;barabasi;30882.0;0.000525;30920.0;0.000164;30882.0;0.001518
620;complete;2207.0;0.000495;2672.0;0.000352;2207.0;0.00089
620;erdos;86711.0;0.000546;86711.0;0.000164;86711.0;0.00161
620;regular;211074.0;0.000523;211074.0;0.000142;211074.0;0.00171
621;barabasi;39776.0;0.000527;39776.0;0.000166;39776.0;0.001401
621;complete;2196.0;0.000498;2771.0;0.000362;2196.0;0.000901
621;erdos;78135.0;0.000548;78135.0;0.000166;78135.0;0.00165
621;regular;4169815.0;0.000479;4169815.0;0.000117;4169815.0;0.012845
621;watts;136217.0;0.000501;136217.0;0.000147;136217.0;0.001747
622;watts;132479.0;0.000604;132479.0;0.000182;132479.0;0.002092
622;barabasi;38245.0;0.000521;38245.0;0.000212;38245.0;0.001316
622;complete;2172.0;0.000637;2875.0;0.000447;2172.0;0.000979
622;erdos;60422.0;0.000541;60422.0;0.000166;60422.0;0.001581
622;regular;154011.0;0.000489;154011.0;0.000131;154011.0;0.00152
623;barabasi;44795.0;0.00053;44795.0;0.000167;44795.0;0.00122
623;complete;2165.0;0.000504;2610.0;0.000352;2165.0;0.001143
623;erdos;76967.0;0.000545;76967.0;0.000172;76967.0;0.001604
623;regular;2846739.0;0.000396;2846739.0;9.1e-05;2846739.0;0.010272
623;watts;138158.0;0.000496;138158.0;0.000144;138158.0;0.002149
624;barabasi;37139.0;0.000665;37139.0;0.000186;37139.0;0.001521
624;complete;2155.0;0.000513;2722.0;0.000355;2155.0;0.000897
624;erdos;73780.0;0.000551;73780.0;0.000168;73780.0;0.001495
624;regular;192366.0;0.000519;192366.0;0.000137;192366.0;0.001564
624;watts;150307.0;0.000612;150307.0;0.000182;150307.0;0.00215
625;barabasi;38247.0;0.000645;38247.0;0.00017;38247.0;0.001414
625;complete;2246.0;0.000527;2955.0;0.000362;2246.0;0.00096
625;erdos;90934.0;0.000595;90934.0;0.000209;90934.0;0.001614
625;regular;1425918.0;0.000271;1425918.0;6.7e-05;1425918.0;0.005386
625;watts;120275.0;0.000511;120275.0;0.000147;120275.0;0.002556
626;barabasi;35498.0;0.000535;35498.0;0.000167;35498.0;0.001637
626;complete;2250.0;0.000496;2760.0;0.000359;2250.0;0.000903
626;erdos;69925.0;0.000554;69925.0;0.000169;69925.0;0.001642
626;regular;189132.0;0.00053;189132.0;0.000138;189132.0;0.00204
626;watts;120438.0;0.000498;120438.0;0.000145;120438.0;0.00214
627;barabasi;41521.0;0.000665;41521.0;0.000213;41521.0;0.001441
627;complete;2320.0;0.000501;2977.0;0.000362;2320.0;0.000977
627;erdos;61784.0;0.000669;61784.0;0.00017;61784.0;0.001651
627;regular;1763057.0;0.00039;1763057.0;9.1e-05;1763057.0;0.005836
627;watts;143197.0;0.000504;143197.0;0.000147;143197.0;0.00191
628;barabasi;46548.0;0.000607;46548.0;0.000169;46548.0;0.001238
628;complete;2338.0;0.000493;3063.0;0.00036;2338.0;0.000907
628;erdos;66140.0;0.000553;66140.0;0.000173;66140.0;0.001449
628;regular;196115.0;0.00053;196115.0;0.000139;196115.0;0.00192
628;watts;135307.0;0.000648;135307.0;0.000184;135307.0;0.00325
629;barabasi;43398.0;0.000538;43398.0;0.000169;43398.0;0.001241
629;complete;2694.0;0.000521;3503.0;0.000361;2694.0;0.001102
629;erdos;78411.0;0.000626;78411.0;0.00017;78411.0;0.001809
629;regular;4416817.0;0.000504;4416817.0;0.000115;4416817.0;0.01365
629;watts;154324.0;0.000513;154324.0;0.000147;154324.0;0.001743
630;barabasi;50120.0;0.000544;50120.0;0.000169;50120.0;0.001439
630;complete;2107.0;0.000513;2708.0;0.000361;2107.0;0.000914
630;erdos;72264.0;0.000569;72264.0;0.00018;72264.0;0.001652
630;regular;220620.0;0.000571;220620.0;0.00014;220620.0;0.001879
630;watts;124566.0;0.000511;124566.0;0.000146;124566.0;0.002094
631;watts;128440.0;0.000508;128440.0;0.000153;128440.0;0.002312
631;barabasi;37088.0;0.000543;37088.0;0.000178;37088.0;0.001346
631;complete;2114.0;0.000519;2626.0;0.000372;2114.0;0.000919
631;erdos;61826.0;0.000559;61826.0;0.000184;61826.0;0.002011
631;regular;5083608.0;0.000524;5083608.0;0.000126;5083608.0;0.015543
632;barabasi;36424.0;0.000637;36424.0;0.000171;36424.0;0.001271
632;complete;2221.0;0.000526;2694.0;0.000365;2221.0;0.000923
632;erdos;82674.0;0.000559;82674.0;0.000176;82674.0;0.001637
632;regular;135206.0;0.000509;135206.0;0.000133;135206.0;0.001312
632;watts;117097.0;0.00053;117097.0;0.000188;117097.0;0.002979
633;barabasi;34247.0;0.000545;34247.0;0.00017;34247.0;0.001451
633;complete;2433.0;0.000485;3074.0;0.000372;2433.0;0.000921
633;erdos;70926.0;0.000562;70926.0;0.000169;70926.0;0.001628
633;regular;1903576.0;0.000322;1903576.0;7.9e-05;1903576.0;0.006125
633;watts;118051.0;0.000518;118051.0;0.000152;118051.0;0.001903
634;barabasi;34508.0;0.000541;34545.0;0.00017;34508.0;0.001414
634;complete;2189.0;0.000518;2879.0;0.000365;2189.0;0.000925
634;erdos;55135.0;0.000561;55135.0;0.000204;55135.0;0.001845
634;regular;141790.0;0.000516;141790.0;0.000137;141790.0;0.001886
634;watts;130662.0;0.000504;130662.0;0.000152;130662.0;0.001964
635;barabasi;38060.0;0.000557;38060.0;0.000171;38060.0;0.001456
635;complete;2188.0;0.000529;2779.0;0.000365;2188.0;0.000929
635;erdos;60181.0;0.000699;60181.0;0.000202;60181.0;0.001901
635;regular;2142329.0;0.00035;2142329.0;8.1e-05;2142329.0;0.007325
635;watts;160578.0;0.000511;160578.0;0.00015;160578.0;0.002023
636;barabasi;40054.0;0.000547;40054.0;0.000169;40054.0;0.001266
636;complete;2335.0;0.000581;3107.0;0.000469;2335.0;0.001052
636;erdos;69394.0;0.000561;69394.0;0.00017;69394.0;0.001668
636;regular;197782.0;0.000674;197782.0;0.000176;197782.0;0.001863
636;watts;133980.0;0.00051;133980.0;0.000149;133980.0;0.002548
637;watts;134227.0;0.000515;134227.0;0.000176;134227.0;0.002375
637;barabasi;38509.0;0.000558;38509.0;0.000172;38509.0;0.001473
637;complete;2335.0;0.000511;3169.0;0.000371;2335.0;0.000753
637;erdos;56783.0;0.000571;56783.0;0.000176;56783.0;0.001742
637;regular;4940005.0;0.000549;4940005.0;0.000118;4940005.0;0.016079
638;barabasi;51829.0;0.000553;51829.0;0.000169;51829.0;0.001672
638;complete;2190.0;0.000529;2687.0;0.00037;2190.0;0.000933
638;erdos;67360.0;0.000573;67360.0;0.000172;67360.0;0.002012
638;regular;207349.0;0.000617;207349.0;0.000178;207349.0;0.001793
638;watts;146357.0;0.000513;146357.0;0.000151;146357.0;0.001957
639;watts;120785.0;0.000519;120785.0;0.000151;120785.0;0.002182
639;barabasi;34956.0;0.000602;34956.0;0.000217;34956.0;0.001631
639;complete;2381.0;0.000514;3030.0;0.000374;2381.0;0.000938
639;erdos;62333.0;0.000568;62333.0;0.000173;62333.0;0.001751
639;regular;5155095.0;0.000541;5155095.0;0.000125;5155095.0;0.016573
640;barabasi;39974.0;0.00062;39974.0;0.000215;39974.0;0.001601
640;complete;2177.0;0.000524;2857.0;0.000373;2177.0;0.000759
640;erdos;64148.0;0.000581;64148.0;0.000177;64148.0;0.001553
640;regular;194444.0;0.000549;194444.0;0.000142;194444.0;0.001543
640;watts;131640.0;0.000661;131640.0;0.000165;131640.0;0.002486
641;barabasi;36803.0;0.000569;36803.0;0.000171;36803.0;0.001289
641;complete;2270.0;0.000529;2877.0;0.000377;2270.0;0.000756
641;erdos;67099.0;0.000653;67099.0;0.000218;67099.0;0.001688
641;regular;5284620.0;0.000545;5284620.0;0.000122;5284620.0;0.018269
641;watts;163617.0;0.000655;163617.0;0.000192;163617.0;0.002427
